Id,Start,Name,Impact,Currency
98cddf90-23d9-4fcd-bf52-c41d1e073700,01/05/2016 12:00:00,GDT Price Index,LOW,NZD
0bebf429-381c-488f-8e20-74ce9b940cba,01/05/2016 13:30:00,Industrial Product Price (MoM),LOW,CAD
decca86a-93c8-4c3e-94c5-8c07e6f9be66,01/05/2016 13:30:00,Raw Material Price Index,LOW,CAD
f6b6a576-48cb-405a-975c-168b9f7f3480,01/05/2016 13:55:00,Redbook Index (MoM),LOW,USD
25df42bd-b4cf-41b0-ae4f-1432f40fc460,01/05/2016 13:55:00,Redbook Index (YoY),LOW,USD
79ca0e2c-99ad-4e18-b0e9-e34e3227b1d1,01/05/2016 14:45:00,ISM-NY Business Conditions Index,LOW,USD
80c547da-7ffe-4f89-a36a-01a73bc229f8,01/05/2016 16:30:00,4-Week Bill Auction,LOW,USD
b582450b-1632-4e1c-a334-f97d63bb8b95,01/05/2016 16:30:00,52-Week Bill Auction,LOW,USD
a64bde72-13bb-4dcd-a73f-2631f0bed27e,01/05/2016 20:01:54,Total Vehicle Sales,LOW,USD
13a817a3-91ab-477a-8040-b6829f652c25,01/05/2016 21:30:00,API Weekly Crude Oil Stock,LOW,USD
535dbc7e-7f1a-43cc-872f-90114a3fc1b9,01/05/2016 22:30:00,AiG Performance of Services Index,LOW,AUD
e17e3702-d0ee-4b14-acd1-67b34f07b067,01/06/2016 00:00:00,Epiphany,NONE,EUR
d4efb8c6-f0c3-40f5-a834-d4b8565ffc12,01/06/2016 00:00:00,Epiphany,NONE,EUR
36c18417-2bd4-42b6-a5b1-0d4d46f19bf7,01/06/2016 00:01:00,BRC Shop Price Index (YoY),LOW,GBP
f56a3d94-9d51-48d9-877b-120eeb35418f,01/06/2016 00:35:00,Jibun Bank Services PMI,LOW,JPY
bd301933-10a5-4a37-8420-5f4eb306d22f,01/06/2016 01:45:00,Caixin Services PMI,MEDIUM,CNY
3b462a6d-cc1f-49bb-aca6-f980a37d2387,01/06/2016 07:45:00,Consumer Confidence,LOW,EUR
fe611136-655f-4abb-ad08-53b3aaf825f5,01/06/2016 08:15:00,HCOB Services PMI,LOW,EUR
464f7dc3-90f0-4ffd-af12-62aba5491f33,01/06/2016 08:45:00,HCOB Services PMI,LOW,EUR
0ccc8814-e061-4121-8237-3017755b9d39,01/06/2016 08:50:00,HCOB Composite PMI,LOW,EUR
6614e29b-d86f-4836-b99b-0968d689803b,01/06/2016 08:50:00,HCOB Services PMI,LOW,EUR
8b1d81c8-9570-43cd-bf88-e27fbe0860bf,01/06/2016 08:55:00,HCOB Composite PMI,LOW,EUR
9c4918e8-350a-4184-97c9-f4ef59690a57,01/06/2016 08:55:00,HCOB Services PMI,LOW,EUR
7dd45f08-4f76-4c28-a1fb-43bbd7409767,01/06/2016 09:00:00,HCOB Composite PMI,MEDIUM,EUR
329306c0-4b26-4dd9-aa45-4223d1b73fc0,01/06/2016 09:00:00,HCOB Services PMI,MEDIUM,EUR
92d5deb2-45bd-4f64-95c0-f5d8b506a584,01/06/2016 09:30:00,S&P Global/CIPS Services PMI,LOW,GBP
fde50de9-9512-4652-bbd3-b1bb4826cd21,01/06/2016 10:00:00,Producer Price Index (MoM),LOW,EUR
6fafa9d2-fe9c-4475-973b-3ef0faf52e65,01/06/2016 10:00:00,Producer Price Index (YoY),LOW,EUR
d18f0a6e-f51c-495a-95c3-13053503e338,01/06/2016 12:01:21,MBA Mortgage Applications,LOW,USD
1d0f90f2-41e7-49a0-93d0-9d547678c394,01/06/2016 13:15:00,ADP Employment Change,MEDIUM,USD
9430b350-ccbe-486b-8761-e65fc636c849,01/06/2016 13:30:00,Goods and Services Trade Balance,MEDIUM,USD
fe35ee54-160c-473b-a534-5177f779c2ef,01/06/2016 13:30:00,Exports,LOW,CAD
08fdcc4b-1067-4a9d-9b26-8aef4a44d752,01/06/2016 13:30:00,Imports,LOW,CAD
83bc136e-6a7e-4390-b165-d82fb15bb9d0,01/06/2016 13:30:00,International Merchandise Trade,LOW,CAD
388dfb36-a55f-4321-970d-931b55855314,01/06/2016 14:45:00,S&P Global Composite PMI,MEDIUM,USD
6060a9c7-7139-466a-b103-6758eabd6d86,01/06/2016 14:45:00,S&P Global Services PMI,MEDIUM,USD
8c32ac71-d0e5-4365-a5e1-bca22d4c96cb,01/06/2016 15:00:00,Factory Orders (MoM),MEDIUM,USD
cfc19971-6979-44d5-a3d2-688412a5f2bf,01/06/2016 15:00:00,ISM Services PMI,MEDIUM,USD
dd252b6e-1d9f-4e5b-a626-b697e26981b8,01/06/2016 15:30:00,EIA Crude Oil Stocks Change,LOW,USD
1b0ab942-3152-48a8-9519-1dc79da3f4c8,01/06/2016 19:00:00,FOMC Minutes,HIGH,USD
b0312ee6-b03a-4c03-83bf-3d9e78931729,01/06/2016 23:50:00,Foreign Bond Investment,MEDIUM,JPY
5d9cd79d-831e-473e-84ff-3db56e93269e,01/06/2016 23:50:00,Foreign Investment in Japan Stocks,MEDIUM,JPY
9deb2dba-6fc1-4a92-a238-b541ab23f009,01/07/2016 00:30:00,Building Permits (MoM),LOW,AUD
0538aa61-07b9-469b-8fcd-821dee348d2e,01/07/2016 00:30:00,Building Permits (YoY),LOW,AUD
191c6f32-c652-4879-a01f-447a6d22e280,01/07/2016 00:30:00,Exports (MoM),MEDIUM,AUD
d7e08454-c8e3-41fc-9638-5727da45f4cd,01/07/2016 00:30:00,Imports (MoM),MEDIUM,AUD
d944c707-fcc2-4b61-9536-2ebe35bc861e,01/07/2016 00:30:00,Trade Balance (MoM),MEDIUM,AUD
48018ce8-186e-47a3-9f0c-c5e7dce5d772,01/07/2016 07:00:00,Factory Orders n.s.a. (YoY),LOW,EUR
7e25f7ac-7c5b-4be1-8d8f-2d917d83f796,01/07/2016 07:00:00,Factory Orders s.a. (MoM),LOW,EUR
364a4940-1207-4138-9e2a-72c7a75bb538,01/07/2016 07:00:45,Retail Sales (MoM),MEDIUM,EUR
b53c74a1-264f-4f24-bc37-6e3e80e3d2ed,01/07/2016 07:00:45,Retail Sales (YoY),MEDIUM,EUR
798047c2-5ab7-4d66-9b99-a342aff7da41,01/07/2016 08:00:00,Halifax House Prices (MoM),LOW,GBP
99664c8d-4439-42e1-a49d-2e9f284074d2,01/07/2016 08:00:00,Halifax House Prices (YoY/3m),LOW,GBP
e8fcb010-b90f-49fc-9a0d-aac10d4c7c32,01/07/2016 08:00:00,Foreign Currency Reserves,LOW,CHF
4a9b3600-a6be-444a-ab79-1e121faf7c6f,01/07/2016 09:00:00,Unemployment,MEDIUM,EUR
0544e4b8-5043-47fc-8f16-adbc140a39ca,01/07/2016 09:00:00,Foreign Exchange Reserves (MoM),LOW,CNY
a9ccaba2-e1ba-4af7-8cbd-b55298d02378,01/07/2016 10:00:00,10-y Bond Auction,LOW,EUR
080f4723-0220-440c-be06-f23da6786cc5,01/07/2016 10:00:00,Business Climate,LOW,EUR
461a6473-e906-4b31-826c-b97ef374a331,01/07/2016 10:00:00,Consumer Confidence,LOW,EUR
6fe3d9c5-8a0a-411f-9420-a16d47882f11,01/07/2016 10:00:00,Economic Sentiment Indicator,LOW,EUR
6383fd72-21cd-4281-89ed-98c782f3c981,01/07/2016 10:00:00,Industrial Confidence,LOW,EUR
ab0972cb-dec4-49bb-9c0d-8b011c5d8dae,01/07/2016 10:00:00,Retail Sales (MoM),LOW,EUR
2d62f1d2-6453-4d3b-aa9e-a81107784df5,01/07/2016 10:00:00,Retail Sales (YoY),LOW,EUR
257448b2-ebdf-4c71-872d-fafba16d327b,01/07/2016 10:00:00,Services Sentiment,LOW,EUR
95f70c73-7844-49b6-99be-950cb86c4f5f,01/07/2016 10:00:00,Unemployment Rate,MEDIUM,EUR
581555b3-4d26-4a7a-9f50-49c4c4806e83,01/07/2016 12:30:00,Challenger Job Cuts,LOW,USD
90a34b23-05e0-44f6-9e4a-9cbcf18c9803,01/07/2016 13:25:00,BoC's Governor Poloz speech,HIGH,CAD
485245f7-b231-49d8-ab2a-cdadc2213102,01/07/2016 13:30:00,Continuing Jobless Claims,MEDIUM,USD
be3ba1f3-ab34-4970-9025-2a0dc4d971d3,01/07/2016 13:30:00,Initial Jobless Claims,MEDIUM,USD
f1571bb2-c908-4a96-b3f4-cf5dd6ff220a,01/07/2016 15:00:00,Ivey Purchasing Managers Index,LOW,CAD
9610614e-b318-4a2e-9055-34b2808e8950,01/07/2016 15:00:00,Ivey Purchasing Managers Index s.a,MEDIUM,CAD
e65f9eb7-14ea-47dc-ae9c-83d894d48b3b,01/07/2016 15:30:00,EIA Natural Gas Storage Change,LOW,USD
159a40c2-46bf-4a43-b620-647a613d5822,01/07/2016 22:30:00,AiG Performance of Construction Index,MEDIUM,AUD
7ce02935-6ecc-44d1-b822-6356e187e1ae,01/07/2016 23:50:00,BoJ Summary of Opinions,LOW,JPY
7e735b84-b91e-48f2-99fb-ac87393d765e,01/07/2016 23:50:00,JP Foreign Reserves,LOW,JPY
bc349893-65c4-4948-84fe-7f1374a2e1e9,01/08/2016 00:30:00,Retail Sales s.a. (MoM),MEDIUM,AUD
b1dbbd07-4910-4675-a0a9-f24f0dd77be6,01/08/2016 01:30:00,Labor Cash Earnings (YoY),LOW,JPY
d199a1d0-45e2-4f6e-bfce-694dd055e28a,01/08/2016 05:00:00,Coincident Index,MEDIUM,JPY
2b28fe6a-b446-4f24-a06f-181027d4dbba,01/08/2016 05:00:00,Leading Economic Index,MEDIUM,JPY
828055ae-bc12-4287-85ab-468eebd4f05b,01/08/2016 06:30:00,BoJ's Nakaso speech,LOW,JPY
bad8ab92-08ed-49ad-8af0-c6fb19771e4d,01/08/2016 06:45:00,Unemployment Rate s.a (MoM),HIGH,CHF
e808a3c7-bfb3-49e1-a685-e72237712f98,01/08/2016 07:00:00,Current Account n.s.a.,MEDIUM,EUR
87e734de-e9ee-4c9c-963c-96b9852cb90a,01/08/2016 07:00:00,Exports (MoM),MEDIUM,EUR
3f700b95-c3a4-41d4-9eb4-6e8cd56467e5,01/08/2016 07:00:00,Imports (MoM),MEDIUM,EUR
177c9c5f-60fe-47ad-93b9-10b6d892e202,01/08/2016 07:00:00,Industrial Production n.s.a. w.d.a. (YoY),LOW,EUR
287a6ba5-5297-41fc-b0b4-3319d1ecc502,01/08/2016 07:00:00,Industrial Production s.a. (MoM),LOW,EUR
f4ba7b7e-7c7c-42fb-81c8-c0ddf5ab2903,01/08/2016 07:00:00,Trade Balance s.a.,MEDIUM,EUR
20dd70e5-8c3f-4d73-935a-6c9fb9c1f93b,01/08/2016 07:45:00,"Exports, EUR",LOW,EUR
f2be7ef4-ef31-4024-9bfa-e65999a6b699,01/08/2016 07:45:00,"Imports, EUR",LOW,EUR
4ddf1ebb-003e-4604-89da-7ec648ba5327,01/08/2016 07:45:00,Industrial Output (MoM),LOW,EUR
40933747-9e95-4e20-985e-458056002ed7,01/08/2016 07:45:00,Trade Balance EUR,LOW,EUR
76f37dda-89c4-4df4-bc63-e912cb75069a,01/08/2016 08:15:00,Consumer Price Index (MoM),MEDIUM,CHF
f079a6e8-ab6e-4973-b03f-e2583f4cbfeb,01/08/2016 08:15:00,Consumer Price Index (YoY),MEDIUM,CHF
b93435be-2028-421d-a8cf-ac38ae5241be,01/08/2016 09:00:00,Public Deficit/GDP,LOW,EUR
79f9be31-38e6-42fc-92a3-3d3d36cc72f9,01/08/2016 09:30:00,Goods Trade Balance,LOW,GBP
b39113cc-2c7c-42c5-b14d-a129ffadd32a,01/08/2016 09:30:00,Total Trade Balance,LOW,GBP
b8f5de2c-6d24-4a39-a054-5569f62ac31d,01/08/2016 09:30:00,Trade Balance; non-EU,LOW,GBP
ee9ced66-411b-4a93-b371-4f5b18d390ec,01/08/2016 13:30:00,Average Hourly Earnings (MoM),LOW,USD
dbd2d64c-79e0-4f4d-b320-72146caff71d,01/08/2016 13:30:00,Average Hourly Earnings (YoY),LOW,USD
0102d37a-8d0f-4ff2-9496-de06c3f33d6f,01/08/2016 13:30:00,Average Weekly Hours,MEDIUM,USD
0684e156-02a9-4708-b2cd-b20c9d1de0c5,01/08/2016 13:30:00,Labor Force Participation Rate,MEDIUM,USD
3643eb31-e6ed-472c-8c3e-f2c0477f591d,01/08/2016 13:30:00,Nonfarm Payrolls,HIGH,USD
30a2774a-1758-447e-8e24-5dfe94d5d500,01/08/2016 13:30:00,Unemployment Rate,HIGH,USD
f370da34-b043-4eb6-a522-4443c8b9203b,01/08/2016 13:30:00,Building Permits (MoM),LOW,CAD
2a42bca4-6dd0-4d25-bd35-03a72a855344,01/08/2016 13:30:00,Net Change in Employment,HIGH,CAD
4824a2a3-c4c2-499c-9c17-2e2ab0ea0199,01/08/2016 13:30:00,Participation Rate,HIGH,CAD
25cafdbf-840b-47e0-8bc5-faf0df7820fe,01/08/2016 13:30:00,Unemployment Rate,HIGH,CAD
60748d3b-90b9-4266-afff-23bdc78f14e9,01/08/2016 15:00:00,Wholesale Inventories,LOW,USD
0ff16815-963f-4546-9e4f-493097653d0e,01/08/2016 19:00:00,Baker Hughes US Oil Rig Count,MEDIUM,USD
6bc6c743-d8f0-4bab-b11f-fe4886535c9c,01/08/2016 19:30:00,CFTC Gold NC Net Positions,LOW,USD
b02edbe3-fbfe-4c62-ba8c-5c7464c8fc5a,01/08/2016 19:30:00,CFTC Oil NC Net Positions,LOW,USD
5abc7267-3623-4027-8b26-93f7daa12ce5,01/08/2016 19:30:00,CFTC S&P 500 NC Net Positions,LOW,USD
0a696528-32bc-4542-9b8e-7969134c55d4,01/08/2016 19:30:00,CFTC GBP NC Net Positions,LOW,GBP
9dc94b90-7618-4aec-82b6-629406fcd00a,01/08/2016 19:30:00,CFTC JPY NC Net Positions,LOW,JPY
5fb86081-49e8-4fcb-93bf-78f34e9de70f,01/08/2016 19:30:00,CFTC EUR NC Net Positions,LOW,EUR
ed312827-b2d5-4f3f-a40e-04ec4fc36cdf,01/08/2016 19:30:00,CFTC AUD NC Net Positions,LOW,AUD
c4a35577-1d48-485a-9f98-a3c613e8170b,01/08/2016 20:00:00,Consumer Credit Change,MEDIUM,USD
8c807214-abc2-42cc-b001-0b26198643bc,01/09/2016 01:30:00,Consumer Price Index (MoM),MEDIUM,CNY
5a1f6228-7b51-415a-b839-641974753a87,01/09/2016 01:30:00,Consumer Price Index (YoY),MEDIUM,CNY
70f70415-60be-41a3-a33b-af431e7468fa,01/09/2016 01:30:00,Producer Price Index (YoY),MEDIUM,CNY
2b60fae1-c8e4-4bde-b002-b6335bae17a5,01/10/2016 21:45:00,Building Permits s.a. (MoM),MEDIUM,NZD
acefbec8-e076-4213-a428-693945ac5cfd,01/11/2016 00:00:00,Coming-of-Age Day,NONE,JPY
08cdfd0d-c644-457d-bd41-a9d412db20c9,01/11/2016 00:30:00,ANZ Job Advertisements,LOW,AUD
06d361ed-a1e4-4ff8-a870-5206cfdd5061,01/11/2016 08:00:00,Industrial Output Cal Adjusted (YoY),LOW,EUR
bd7cf812-7f42-4cd4-ac84-e240341d8e03,01/11/2016 08:15:00,Real Retail Sales (YoY),MEDIUM,CHF
780f6aff-f875-453f-b72e-8a3b23994473,01/11/2016 09:30:00,Sentix Investor Confidence,LOW,EUR
e826be61-4fa0-455e-95c1-953ca75061d8,01/11/2016 13:15:00,Housing Starts s.a (YoY),MEDIUM,CAD
583d6e92-b7c1-4040-8e34-ee17d0ced751,01/11/2016 15:00:00,Labor Market Conditions Index,MEDIUM,USD
23d75f99-d147-44c3-920c-969f32ea178e,01/11/2016 15:30:00,Bank of Canada Business Outlook Survey,MEDIUM,CAD
3aeff76d-05d4-4a67-9773-d32b03619759,01/11/2016 16:30:00,3-Month Bill Auction,LOW,USD
2bc80b11-0984-41c9-82f0-fe3207599806,01/11/2016 16:30:00,6-Month Bill Auction,LOW,USD
233c5a6a-8af3-4d7d-9951-90338734077d,01/11/2016 17:40:00,Fed's Lockhart speech,LOW,USD
293d62fb-b5b0-4ada-bf2d-7ef52390c73a,01/11/2016 23:50:00,Bank Lending (YoY),LOW,JPY
db622a11-3c17-4e39-a2a9-d5908b05e2b2,01/11/2016 23:50:00,Current Account n.s.a.,LOW,JPY
1e6a01db-36cc-418f-9fa8-f11b45e0ea90,01/11/2016 23:50:00,Trade Balance - BOP Basis,LOW,JPY
2bdead20-ec00-4617-b6fb-01bb111516ce,01/12/2016 00:00:00,ANZ Commodity Price,LOW,NZD
f4ef1710-84bd-4cba-8e80-bdad69efac69,01/12/2016 00:01:00,BRC Like-For-Like Retail Sales (YoY),MEDIUM,GBP
504900bc-57e0-47aa-b0b6-144badb4d665,01/12/2016 05:00:00,Consumer Confidence Index,LOW,JPY
bceb82ed-821c-4797-97bd-dcccc82361a7,01/12/2016 06:00:00,Eco Watchers Survey: Current,MEDIUM,JPY
4ee8149d-77a9-4da6-ae4f-942b0fee8f25,01/12/2016 06:00:00,Eco Watchers Survey: Outlook,MEDIUM,JPY
c738f60d-6bed-4acd-94d5-7d37496d404e,01/12/2016 09:30:00,Industrial Production (MoM),MEDIUM,GBP
a22e2252-c265-4ec9-a175-9d4e060a13ed,01/12/2016 09:30:00,Industrial Production (YoY),MEDIUM,GBP
93632f81-fd60-4bdb-ac18-1e8c279950fa,01/12/2016 09:30:00,Manufacturing Production (MoM),MEDIUM,GBP
b7145553-d508-4fb8-87cf-23f9478709eb,01/12/2016 09:30:00,Manufacturing Production (YoY),MEDIUM,GBP
81218fec-3df5-4557-b5e7-6057fe5e8e5c,01/12/2016 10:30:00,Fed's Stanley Fischer speech,MEDIUM,USD
5c28f07e-e3cd-4b87-b59e-e107cb933dcc,01/12/2016 10:30:00,BoJ's Governor Kuroda speech,HIGH,JPY
53f82047-f29a-4926-a0ec-1ce114d31acb,01/12/2016 11:00:00,NFIB Business Optimism Index,LOW,USD
c3532811-43c5-46f9-9d61-05fa1f72713e,01/12/2016 13:30:00,Housing Starts Change,LOW,USD
bfb5dfba-b968-430f-9223-aaee4f83cb9d,01/12/2016 13:55:00,Redbook Index (MoM),LOW,USD
e111e5d1-def7-4771-98ac-ab2324bc5def,01/12/2016 13:55:00,Redbook Index (YoY),LOW,USD
a9ccb241-6888-46c3-aabf-8c2b62fe60cc,01/12/2016 14:15:00,BoE's Governor Carney speech,HIGH,GBP
214034b3-3524-42c5-ba31-b698d902e30e,01/12/2016 15:00:00,IBD/TIPP Economic Optimism (MoM),LOW,USD
4c2e93d2-4ca5-4bb8-8886-606168e17687,01/12/2016 15:00:00,JOLTS Job Openings,LOW,USD
621ae3ce-8b9c-4246-bdd1-85e6ac5d53ca,01/12/2016 15:00:00,NIESR GDP Estimate (3M),MEDIUM,GBP
4a8567c0-bcf7-45d1-9275-533105c4599b,01/12/2016 16:30:00,4-Week Bill Auction,LOW,USD
991f001a-06c1-4a38-88e9-5df13d3e3746,01/12/2016 18:00:00,3-Year Note Auction,LOW,USD
e4a4133d-4e6e-4674-9171-c29d7b55c1d9,01/12/2016 20:15:00,Fed's Lacker speech,LOW,USD
03c96c63-3527-4870-9993-64958e37eef8,01/12/2016 21:30:00,API Weekly Crude Oil Stock,LOW,USD
9db31226-9fa8-4311-809f-c80a395c9ad3,01/12/2016 23:50:00,Money Supply M2+CD (YoY),LOW,JPY
70f6328e-a1b4-41f5-834c-264c89fc977a,01/13/2016 02:00:00,President Obama speech,MEDIUM,USD
25472b27-d5e2-42c1-8461-a7ca93748d0f,01/13/2016 02:00:00,Exports (YoY),LOW,CNY
cb171c75-1747-41fa-bda1-0d82f3730dc5,01/13/2016 02:00:00,Imports (YoY),LOW,CNY
