Gmt time,Open,High,Low,Close,Volume
10.06.2020 09:00:00.000,1.33914,1.34076,1.33912,1.34016,4917299.8047
10.06.2020 10:00:00.000,1.34015,1.34137,1.33859,1.33867,4796250
10.06.2020 11:00:00.000,1.33867,1.33944,1.33739,1.33821,5205120.1172
10.06.2020 12:00:00.000,1.33819,1.34022,1.33799,1.33860,7985620.1172
10.06.2020 13:00:00.000,1.33861,1.34181,1.33788,1.34148,10985879.8828
10.06.2020 14:00:00.000,1.34147,1.34375,1.34107,1.34319,11753450.1953
10.06.2020 15:00:00.000,1.34319,1.34327,1.33816,1.33885,8797830.0781
10.06.2020 16:00:00.000,1.33885,1.33959,1.33833,1.33926,6121299.8047
10.06.2020 17:00:00.000,1.33923,1.33961,1.33660,1.33670,8228980.4688
10.06.2020 18:00:00.000,1.33678,1.34076,1.33149,1.33806,27248500
10.06.2020 19:00:00.000,1.33806,1.34051,1.33527,1.33939,20612960.9375
10.06.2020 20:00:00.000,1.33936,1.34146,1.33894,1.34111,5376000
10.06.2020 21:00:00.000,1.34110,1.34117,1.33966,1.34019,1179489.9902
10.06.2020 22:00:00.000,1.34019,1.34197,1.33995,1.34117,3608000
10.06.2020 23:00:00.000,1.34117,1.34288,1.34030,1.34267,5562569.8242
11.06.2020 00:00:00.000,1.34267,1.34285,1.34102,1.34112,7303209.9609
11.06.2020 01:00:00.000,1.34114,1.34197,1.34004,1.34133,7691569.8242
11.06.2020 02:00:00.000,1.34133,1.34277,1.34127,1.34245,5261339.8438
11.06.2020 03:00:00.000,1.34244,1.34618,1.34239,1.34616,7495870.1172
11.06.2020 04:00:00.000,1.34615,1.34738,1.34546,1.34652,7315240.2344
11.06.2020 05:00:00.000,1.34652,1.34822,1.34630,1.34775,8499959.9609
11.06.2020 06:00:00.000,1.34776,1.34869,1.34709,1.34769,8698759.7656
11.06.2020 07:00:00.000,1.34769,1.34983,1.34743,1.34920,11554870.1172
11.06.2020 08:00:00.000,1.34920,1.34966,1.34579,1.34691,10036929.6875
11.06.2020 09:00:00.000,1.34691,1.34741,1.34515,1.34603,8485639.6484
11.06.2020 10:00:00.000,1.34604,1.34786,1.34592,1.34767,6499569.8242
11.06.2020 11:00:00.000,1.34766,1.35039,1.34758,1.34935,7630080.0781
11.06.2020 12:00:00.000,1.34935,1.35092,1.34819,1.34986,10760940.4297
11.06.2020 13:00:00.000,1.34986,1.35079,1.34815,1.34891,15040129.8828
11.06.2020 14:00:00.000,1.34885,1.35511,1.34863,1.35448,17930509.7656
11.06.2020 15:00:00.000,1.35447,1.35782,1.35299,1.35590,16673199.2188
11.06.2020 16:00:00.000,1.35590,1.35822,1.35565,1.35648,13895320.3125
11.06.2020 17:00:00.000,1.35651,1.35925,1.35629,1.35898,15205419.9219
11.06.2020 18:00:00.000,1.35898,1.36120,1.35883,1.36058,14937320.3125
11.06.2020 19:00:00.000,1.36056,1.36307,1.36004,1.36226,15100669.9219
11.06.2020 20:00:00.000,1.36224,1.36315,1.36123,1.36272,4971430.1758
11.06.2020 21:00:00.000,1.36260,1.36309,1.36177,1.36180,1185819.9463
11.06.2020 22:00:00.000,1.36180,1.36511,1.36176,1.36302,4226970.2148
11.06.2020 23:00:00.000,1.36302,1.36463,1.36229,1.36380,7604129.8828
12.06.2020 00:00:00.000,1.36380,1.36655,1.36326,1.36611,13186469.7266
12.06.2020 01:00:00.000,1.36612,1.36662,1.36400,1.36408,12525150.3906
12.06.2020 02:00:00.000,1.36409,1.36452,1.36193,1.36338,8394200.1953
12.06.2020 03:00:00.000,1.36337,1.36403,1.36176,1.36216,9175799.8047
12.06.2020 04:00:00.000,1.36216,1.36226,1.36083,1.36126,7642189.9414
12.06.2020 05:00:00.000,1.36126,1.36179,1.35998,1.36001,7572459.9609
12.06.2020 06:00:00.000,1.36000,1.36301,1.35991,1.36201,10231860.3516
12.06.2020 07:00:00.000,1.36199,1.36256,1.35687,1.35707,14041860.3516
12.06.2020 08:00:00.000,1.35707,1.35722,1.35404,1.35534,9991660.1563
12.06.2020 09:00:00.000,1.35532,1.35605,1.35326,1.35326,7470759.7656
12.06.2020 10:00:00.000,1.35329,1.35662,1.35269,1.35605,8385080.0781
12.06.2020 11:00:00.000,1.35605,1.35699,1.35489,1.35642,7231850.0977
12.06.2020 12:00:00.000,1.35645,1.35936,1.35636,1.35805,9518639.6484
12.06.2020 13:00:00.000,1.35805,1.35846,1.35376,1.35588,15268459.9609
12.06.2020 14:00:00.000,1.35587,1.36141,1.35516,1.36129,16030379.8828
12.06.2020 15:00:00.000,1.36129,1.36271,1.35825,1.35890,24375820.3125
12.06.2020 16:00:00.000,1.35891,1.36073,1.35824,1.36066,16202469.7266
12.06.2020 17:00:00.000,1.36064,1.36453,1.36042,1.36398,18483800.7813
12.06.2020 18:00:00.000,1.36394,1.36450,1.36143,1.36143,20151009.7656
12.06.2020 19:00:00.000,1.36143,1.36143,1.35874,1.35944,14783320.3125
12.06.2020 20:00:00.000,1.35943,1.36007,1.35762,1.35860,4753259.7656
14.06.2020 21:00:00.000,1.36009,1.36011,1.35941,1.35952,154360.0006
14.06.2020 22:00:00.000,1.36019,1.36417,1.36019,1.36258,5636839.8438
14.06.2020 23:00:00.000,1.36259,1.36391,1.36187,1.36353,8726559.5703
15.06.2020 00:00:00.000,1.36352,1.36390,1.36162,1.36384,12397089.8438
