Gmt time,Open,High,Low,Close,Volume
18.01.2016 16:00:00.000,1.42702,1.42864,1.42676,1.42690,7143899.9023
18.01.2016 17:00:00.000,1.42689,1.42755,1.42599,1.42616,3702540.0391
18.01.2016 18:00:00.000,1.42618,1.42624,1.42517,1.42517,2932439.9414
18.01.2016 19:00:00.000,1.42518,1.42520,1.42430,1.42443,2008699.9512
18.01.2016 20:00:00.000,1.42444,1.42486,1.42406,1.42421,1819560.0586
18.01.2016 21:00:00.000,1.42421,1.42426,1.42368,1.42416,1515089.9658
18.01.2016 22:00:00.000,1.42415,1.42562,1.42399,1.42533,2330750
18.01.2016 23:00:00.000,1.42528,1.42550,1.42470,1.42504,2352300.0488
19.01.2016 00:00:00.000,1.42505,1.42626,1.42470,1.42527,5355080.0781
19.01.2016 01:00:00.000,1.42528,1.42574,1.42488,1.42536,4324120.1172
19.01.2016 02:00:00.000,1.42541,1.42555,1.42377,1.42429,5837109.8633
19.01.2016 03:00:00.000,1.42428,1.42503,1.42400,1.42480,3456580.0781
19.01.2016 04:00:00.000,1.42482,1.42555,1.42469,1.42539,2296020.0195
19.01.2016 05:00:00.000,1.42539,1.42711,1.42535,1.42695,2991949.9512
19.01.2016 06:00:00.000,1.42696,1.42853,1.42675,1.42807,4038840.0879
19.01.2016 07:00:00.000,1.42805,1.42958,1.42735,1.42850,8539150.3906
19.01.2016 08:00:00.000,1.42846,1.43132,1.42820,1.43027,10010160.1563
19.01.2016 09:00:00.000,1.43025,1.43396,1.42956,1.43129,12077740.2344
19.01.2016 10:00:00.000,1.43130,1.43201,1.43046,1.43138,9330860.3516
19.01.2016 11:00:00.000,1.43137,1.43219,1.42976,1.43022,9249389.6484
19.01.2016 12:00:00.000,1.43022,1.43023,1.42072,1.42182,13020440.4297
19.01.2016 13:00:00.000,1.42197,1.42224,1.42065,1.42186,9543480.4688
19.01.2016 14:00:00.000,1.42186,1.42268,1.41532,1.41598,14617809.5703
19.01.2016 15:00:00.000,1.41595,1.41636,1.41291,1.41435,13838629.8828
19.01.2016 16:00:00.000,1.41436,1.41714,1.41430,1.41694,10368000
19.01.2016 17:00:00.000,1.41694,1.41883,1.41654,1.41843,7880600.0977
19.01.2016 18:00:00.000,1.41842,1.41972,1.41842,1.41944,5194700.1953
19.01.2016 19:00:00.000,1.41944,1.41961,1.41741,1.41753,3947500
19.01.2016 20:00:00.000,1.41754,1.41837,1.41731,1.41766,4122529.7852
19.01.2016 21:00:00.000,1.41767,1.41818,1.41550,1.41570,2756570.0684
19.01.2016 22:00:00.000,1.41553,1.41650,1.41413,1.41643,3554780.0293
19.01.2016 23:00:00.000,1.41643,1.41792,1.41643,1.41790,2752570.0684
20.01.2016 00:00:00.000,1.41790,1.41790,1.41641,1.41733,3805709.9609
20.01.2016 01:00:00.000,1.41735,1.41755,1.41369,1.41505,5638060.0586
20.01.2016 02:00:00.000,1.41510,1.41561,1.41343,1.41387,3627189.9414
20.01.2016 03:00:00.000,1.41387,1.41485,1.41330,1.41470,6446370.1172
20.01.2016 04:00:00.000,1.41471,1.41557,1.41470,1.41523,3612489.9902
20.01.2016 05:00:00.000,1.41524,1.41584,1.41466,1.41481,3621040.0391
20.01.2016 06:00:00.000,1.41480,1.41609,1.41453,1.41563,3304370.1172
20.01.2016 07:00:00.000,1.41565,1.41709,1.41431,1.41634,8391589.8438
20.01.2016 08:00:00.000,1.41635,1.41716,1.41321,1.41363,13113030.2734
20.01.2016 09:00:00.000,1.41359,1.41845,1.41251,1.41839,14580179.6875
20.01.2016 10:00:00.000,1.41838,1.41904,1.41679,1.41680,10331179.6875
20.01.2016 11:00:00.000,1.41681,1.41717,1.41304,1.41565,10650639.6484
20.01.2016 12:00:00.000,1.41567,1.41673,1.41463,1.41614,9713330.0781
20.01.2016 13:00:00.000,1.41613,1.41963,1.41533,1.41773,11559650.3906
20.01.2016 14:00:00.000,1.41772,1.42132,1.41730,1.42002,11182459.9609
20.01.2016 15:00:00.000,1.42006,1.42190,1.41823,1.41859,16220629.8828
20.01.2016 16:00:00.000,1.41857,1.41932,1.41517,1.41659,10677540.0391
20.01.2016 17:00:00.000,1.41658,1.41836,1.41653,1.41825,7233509.7656
20.01.2016 18:00:00.000,1.41825,1.41840,1.41544,1.41585,7123220.2148
20.01.2016 19:00:00.000,1.41585,1.41632,1.41522,1.41530,5416120.1172
20.01.2016 20:00:00.000,1.41529,1.41742,1.41508,1.41716,5985370.1172
20.01.2016 21:00:00.000,1.41712,1.41957,1.41700,1.41897,2349129.8828
20.01.2016 22:00:00.000,1.41897,1.41919,1.41748,1.41856,1681000
20.01.2016 23:00:00.000,1.41856,1.42008,1.41842,1.41977,4127240.2344
21.01.2016 00:00:00.000,1.41976,1.42035,1.41898,1.41903,5384770.0195
21.01.2016 01:00:00.000,1.41905,1.41909,1.41817,1.41876,4210970.2148
21.01.2016 02:00:00.000,1.41876,1.41908,1.41841,1.41879,3505100.0977
21.01.2016 03:00:00.000,1.41879,1.41882,1.41738,1.41757,3801469.9707
21.01.2016 04:00:00.000,1.41758,1.41781,1.41708,1.41718,3505270.0195
21.01.2016 05:00:00.000,1.41718,1.41891,1.41678,1.41868,5339310.0586
21.01.2016 06:00:00.000,1.41868,1.41949,1.41818,1.41826,4101299.8047
21.01.2016 07:00:00.000,1.41827,1.41829,1.41528,1.41689,7791540.0391
21.01.2016 08:00:00.000,1.41687,1.41779,1.41548,1.41650,10663419.9219
21.01.2016 09:00:00.000,1.41651,1.41873,1.41631,1.41811,9627330.0781
21.01.2016 10:00:00.000,1.41810,1.41830,1.41317,1.41483,11064019.5313
21.01.2016 11:00:00.000,1.41482,1.41551,1.41162,1.41190,9972330.0781
21.01.2016 12:00:00.000,1.41190,1.41190,1.40854,1.41113,13021820.3125
21.01.2016 13:00:00.000,1.41111,1.41213,1.40793,1.41023,16072690.4297
21.01.2016 14:00:00.000,1.41024,1.41191,1.40808,1.41129,14993370.1172
21.01.2016 15:00:00.000,1.41130,1.41596,1.41020,1.41335,12894200.1953
21.01.2016 16:00:00.000,1.41336,1.42015,1.41333,1.41964,11946830.0781
21.01.2016 17:00:00.000,1.41964,1.42281,1.41955,1.42067,7933970.2148
21.01.2016 18:00:00.000,1.42067,1.42281,1.41971,1.42139,8515700.1953
