Gmt time,Open,High,Low,Close,Volume
03.01.2016 22:00:00.000,1.00052,1.00081,0.99916,0.99954,832969.9707
03.01.2016 23:00:00.000,0.99967,1.00052,0.99926,0.99957,1718760.0098
04.01.2016 00:00:00.000,0.99961,1.00121,0.99951,1.00092,1215630.0049
04.01.2016 01:00:00.000,1.00093,1.00260,1.00014,1.00023,2247570.0684
04.01.2016 02:00:00.000,1.00024,1.00036,0.99867,0.99901,1740400.0244
04.01.2016 03:00:00.000,0.99899,0.99930,0.99874,0.99888,974239.9902
04.01.2016 04:00:00.000,0.99891,0.99906,0.99787,0.99792,1595030.0293
04.01.2016 05:00:00.000,0.99791,0.99810,0.99381,0.99449,2504080.0781
04.01.2016 06:00:00.000,0.99450,0.99668,0.99448,0.99651,1709010.0098
04.01.2016 07:00:00.000,0.99651,0.99704,0.99427,0.99504,4890359.8633
04.01.2016 08:00:00.000,0.99504,0.99551,0.99236,0.99467,6926799.8047
04.01.2016 09:00:00.000,0.99466,0.99641,0.99368,0.99380,4553740.2344
04.01.2016 10:00:00.000,0.99386,0.99851,0.99313,0.99851,5435629.8828
04.01.2016 11:00:00.000,0.99846,0.99986,0.99723,0.99794,4813310.0586
04.01.2016 12:00:00.000,0.99791,0.99889,0.99692,0.99868,3926909.9121
04.01.2016 13:00:00.000,0.99870,1.00262,0.99863,1.00209,5955310.0586
04.01.2016 14:00:00.000,1.00209,1.00339,1.00087,1.00293,6164120.1172
04.01.2016 15:00:00.000,1.00292,1.00552,1.00219,1.00507,7540109.8633
04.01.2016 16:00:00.000,1.00513,1.00625,1.00383,1.00424,6880209.9609
04.01.2016 17:00:00.000,1.00425,1.00449,1.00262,1.00334,2831959.9609
04.01.2016 18:00:00.000,1.00334,1.00411,1.00230,1.00259,2130280.0293
04.01.2016 19:00:00.000,1.00259,1.00331,1.00177,1.00216,2646860.1074
04.01.2016 20:00:00.000,1.00222,1.00280,1.00145,1.00257,2044000
04.01.2016 21:00:00.000,1.00257,1.00257,1.00165,1.00189,949609.9854
04.01.2016 22:00:00.000,1.00189,1.00273,1.00141,1.00205,1379189.9414
04.01.2016 23:00:00.000,1.00209,1.00278,1.00187,1.00253,1131339.9658
05.01.2016 00:00:00.000,1.00255,1.00294,1.00161,1.00176,824580.0171
05.01.2016 01:00:00.000,1.00175,1.00298,1.00156,1.00249,1268290.0391
05.01.2016 02:00:00.000,1.00252,1.00285,1.00195,1.00202,1007700.0122
05.01.2016 03:00:00.000,1.00201,1.00241,1.00157,1.00169,977090.0269
05.01.2016 04:00:00.000,1.00168,1.00182,1.00118,1.00155,603309.9976
05.01.2016 05:00:00.000,1.00153,1.00173,1.00066,1.00103,986530.0293
05.01.2016 06:00:00.000,1.00103,1.00200,1.00072,1.00200,1094030.0293
05.01.2016 07:00:00.000,1.00200,1.00403,1.00172,1.00367,3474219.9707
05.01.2016 08:00:00.000,1.00366,1.00585,1.00341,1.00530,5803669.9219
05.01.2016 09:00:00.000,1.00531,1.00734,1.00444,1.00689,5591310.0586
05.01.2016 10:00:00.000,1.00688,1.00778,1.00582,1.00748,6299160.1563
05.01.2016 11:00:00.000,1.00749,1.01009,1.00743,1.00970,5355439.9414
05.01.2016 12:00:00.000,1.00971,1.01083,1.00881,1.00893,5954750
05.01.2016 13:00:00.000,1.00892,1.00978,1.00809,1.00978,5300740.2344
05.01.2016 14:00:00.000,1.00979,1.01042,1.00852,1.00960,6629160.1563
05.01.2016 15:00:00.000,1.00959,1.01242,1.00956,1.01139,7454399.9023
05.01.2016 16:00:00.000,1.01137,1.01161,1.00920,1.00967,5044810.0586
05.01.2016 17:00:00.000,1.00968,1.01036,1.00874,1.00887,2950620.1172
05.01.2016 18:00:00.000,1.00888,1.01027,1.00876,1.01026,2306800.0488
05.01.2016 19:00:00.000,1.01025,1.01028,1.00842,1.00856,2586239.9902
05.01.2016 20:00:00.000,1.00854,1.00900,1.00838,1.00877,2490889.8926
05.01.2016 21:00:00.000,1.00878,1.00885,1.00829,1.00855,1077500
05.01.2016 22:00:00.000,1.00851,1.00886,1.00814,1.00850,1091300.0488
05.01.2016 23:00:00.000,1.00850,1.00859,1.00775,1.00859,1314849.9756
06.01.2016 00:00:00.000,1.00859,1.00908,1.00849,1.00884,813090.0269
06.01.2016 01:00:00.000,1.00885,1.00958,1.00726,1.00806,2844929.9316
06.01.2016 02:00:00.000,1.00806,1.00824,1.00732,1.00767,1726290.0391
06.01.2016 03:00:00.000,1.00769,1.00930,1.00754,1.00927,1294530.0293
06.01.2016 04:00:00.000,1.00926,1.00926,1.00833,1.00908,1067800.0488
06.01.2016 05:00:00.000,1.00908,1.00996,1.00902,1.00960,800200.0122
06.01.2016 06:00:00.000,1.00963,1.00967,1.00893,1.00955,1053430.0537
06.01.2016 07:00:00.000,1.00955,1.01053,1.00905,1.00922,4043189.9414
06.01.2016 08:00:00.000,1.00921,1.00997,1.00831,1.00936,5418979.9805
06.01.2016 09:00:00.000,1.00933,1.01130,1.00927,1.00964,4376189.9414
06.01.2016 10:00:00.000,1.00963,1.01013,1.00918,1.00939,3661909.9121
06.01.2016 11:00:00.000,1.00938,1.00990,1.00821,1.00868,4411970.2148
06.01.2016 12:00:00.000,1.00869,1.00963,1.00803,1.00928,3878969.9707
06.01.2016 13:00:00.000,1.00928,1.01196,1.00861,1.01019,6625479.9805
06.01.2016 14:00:00.000,1.01019,1.01083,1.00851,1.00852,7224560.0586
06.01.2016 15:00:00.000,1.00852,1.01022,1.00792,1.00892,9144250
06.01.2016 16:00:00.000,1.00892,1.00979,1.00829,1.00847,5098649.9023
06.01.2016 17:00:00.000,1.00846,1.01005,1.00837,1.01001,2521169.9219
06.01.2016 18:00:00.000,1.01000,1.01005,1.00918,1.00979,2313110.1074
06.01.2016 19:00:00.000,1.00978,1.01028,1.00568,1.00633,7655379.8828
06.01.2016 20:00:00.000,1.00637,1.00740,1.00569,1.00688,3725709.9609
06.01.2016 21:00:00.000,1.00684,1.00724,1.00650,1.00715,1092310.0586
06.01.2016 22:00:00.000,1.00715,1.00774,1.00703,1.00758,1167380.0049
06.01.2016 23:00:00.000,1.00760,1.00797,1.00683,1.00746,638890.0146
07.01.2016 00:00:00.000,1.00747,1.00751,1.00691,1.00727,942130.0049
07.01.2016 01:00:00.000,1.00727,1.00739,1.00496,1.00520,3062110.1074
07.01.2016 02:00:00.000,1.00520,1.00557,1.00339,1.00346,2067020.0195
07.01.2016 03:00:00.000,1.00347,1.00384,1.00247,1.00324,1470209.9609
07.01.2016 04:00:00.000,1.00323,1.00377,1.00251,1.00255,1155420.0439
07.01.2016 05:00:00.000,1.00256,1.00284,1.00182,1.00189,762530.0293
07.01.2016 06:00:00.000,1.00190,1.00350,1.00189,1.00311,1335349.9756
07.01.2016 07:00:00.000,1.00313,1.00620,1.00276,1.00605,4716189.9414
07.01.2016 08:00:00.000,1.00607,1.00762,1.00521,1.00523,6367770.0195
07.01.2016 09:00:00.000,1.00523,1.00535,1.00074,1.00255,8898480.4688
07.01.2016 10:00:00.000,1.00256,1.00333,1.00069,1.00211,6385950.1953
07.01.2016 11:00:00.000,1.00210,1.00212,0.99902,1.00026,6230020.0195
07.01.2016 12:00:00.000,1.00023,1.00164,1.00005,1.00102,5419069.8242
07.01.2016 13:00:00.000,1.00102,1.00124,0.99975,1.00099,6103609.8633
07.01.2016 14:00:00.000,1.00100,1.00298,1.00018,1.00253,8156419.9219
07.01.2016 15:00:00.000,1.00253,1.00362,1.00007,1.00347,8014799.8047
07.01.2016 16:00:00.000,1.00348,1.00361,1.00140,1.00191,7020600.0977
07.01.2016 17:00:00.000,1.00192,1.00228,1.00041,1.00099,4441930.1758
07.01.2016 18:00:00.000,1.00100,1.00103,0.99547,0.99632,5616959.9609
